tile_id,category,year,path,thumb,lon,lat,epsg,x0,y0,x1,y1,smod_code,crop_frac,built_frac,open_frac,water_frac,valid_fraction,ndvi_mean,ndbi_mean,n_scenes,mean_scene_cloud_pct,bands,downloaded_utc
32642_269_934,agriculture,2025,india_tiles/tiles/agriculture/32642_269_934_2025.tif,india_tiles/thumbs/32642_269_934.jpg,70.82612541880502,21.61757104755615,32642,688640,2391040,691200,2393600,12,0.9645,0,0.0104,0,1.0,0.4238,-0.0389,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:21+00:00
32643_132_955,agriculture,2025,india_tiles/tiles/agriculture/32643_132_955_2025.tif,india_tiles/thumbs/32643_132_955.jpg,73.44571470701749,22.108541241099207,32643,337920,2444800,340480,2447360,12,0.8233,0.0293,0.0339,0.007,1.0,0.4948,-0.0968,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:21+00:00
32643_112_922,urban_areas,2025,india_tiles/tiles/urban_areas/32643_112_922_2025.tif,india_tiles/thumbs/32643_112_922.jpg,72.96419928834996,21.343238104222987,32643,286720,2360320,289280,2362880,21,0.4042,0.2605,0.1405,0.0121,1.0,0.3126,0.0069,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:21+00:00
32643_279_601,agriculture,2025,india_tiles/tiles/agriculture/32643_279_601_2025.tif,india_tiles/thumbs/32643_279_601.jpg,76.99021618758643,13.918871402915498,32643,714240,1538560,716800,1541120,12,0.7853,0.005,0.0055,0.0001,1.0,0.3303,0.1313,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:21+00:00
32643_207_914,agriculture,2021,india_tiles/tiles/agriculture/32643_207_914_2021.tif,,75.29904648218448,21.177070939595758,32643,529920,2339840,532480,2342400,11,0.9622,0,0.0,0,1.0,0.4192,-0.1155,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:22+00:00
32643_274_1231,city_structures,2025,india_tiles/tiles/city_structures/32643_274_1231_2025.tif,india_tiles/thumbs/32643_274_1231.jpg,77.07560531029742,28.489157674074193,32643,701440,3151360,704000,3153920,30,0.0112,0.8104,0.0121,0.0015,1.0,0.2794,-0.0224,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:22+00:00
32645_218_1057,agriculture,2025,india_tiles/tiles/agriculture/32645_218_1057_2025.tif,india_tiles/thumbs/32645_218_1057.jpg,87.59517249366742,24.472901467028787,32645,558080,2705920,560640,2708480,12,0.8525,0.0013,0.0366,0,1.0,0.3815,0.0488,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:22+00:00
32644_146_911,agriculture,2025,india_tiles/tiles/agriculture/32644_146_911_2025.tif,india_tiles/thumbs/32644_146_911.jpg,79.80611988941249,21.1023189373637,32644,373760,2332160,376320,2334720,11,0.7058,0.0043,0.1045,0.0154,1.0,0.4113,-0.0021,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:22+00:00
32644_313_983,urban_areas,2025,india_tiles/tiles/urban_areas/32644_313_983_2025.tif,india_tiles/thumbs/32644_313_983.jpg,83.94084993871702,22.733598288801865,32644,801280,2516480,803840,2519040,23,0.389,0.1252,0.2101,0.0018,1.0,0.3931,0.0125,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:22+00:00
32643_273_1409,open_land,2025,india_tiles/tiles/open_land/32643_273_1409_2025.tif,india_tiles/thumbs/32643_273_1409.jpg,77.14173367718222,32.59011867901504,32643,698880,3607040,701440,3609600,11,0.0036,0.0133,0.8712,0.0269,1.0,0.2377,-0.0689,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:22+00:00
32644_103_416,urban_areas,2025,india_tiles/tiles/urban_areas/32644_103_416_2025.tif,india_tiles/thumbs/32644_103_416.jpg,78.8483428138692,9.629590715297859,32644,263680,1064960,266240,1067520,23,0.5919,0.1216,0.0402,0.0002,1.0,0.3491,0.0173,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:22+00:00
32643_88_1154,agriculture,2025,india_tiles/tiles/agriculture/32643_88_1154_2025.tif,india_tiles/thumbs/32643_88_1154.jpg,72.24105177763855,26.693809122084787,32643,225280,2954240,227840,2956800,12,0.7389,0.0023,0.1398,0.0002,1.0,0.259,0.0033,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:23+00:00
32644_87_757,city_structures,2021,india_tiles/tiles/city_structures/32644_87_757_2021.tif,,78.41072318488914,17.51351269051255,32644,222720,1937920,225280,1940480,30,0.0629,0.5349,0.284,0.0079,1.0,0.2214,0.0503,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:24+00:00
32644_145_552,urban_areas,2025,india_tiles/tiles/urban_areas/32644_145_552_2025.tif,india_tiles/thumbs/32644_145_552.jpg,79.8201015613986,12.799159912929417,32644,371200,1413120,373760,1415680,23,0.1682,0.2238,0.2416,0.0097,1.0,0.4066,-0.007,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:24+00:00
32644_93_756,city_structures,2025,india_tiles/tiles/city_structures/32644_93_756_2025.tif,india_tiles/thumbs/32644_93_756.jpg,78.54209032893367,17.505276979938447,32644,238080,1935360,240640,1937920,30,0.0498,0.6876,0.1293,0,1.0,0.2841,0.0036,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:24+00:00
32644_156_839,urban_areas,2025,india_tiles/tiles/urban_areas/32644_156_839_2025.tif,india_tiles/thumbs/32644_156_839.jpg,80.06368144089943,19.436480035670108,32644,399360,2147840,401920,2150400,23,0.199,0.1705,0.1813,0,1.0,0.3786,0.082,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:24+00:00
32645_143_1057,urban_areas,2025,india_tiles/tiles/urban_areas/32645_143_1057_2025.tif,india_tiles/thumbs/32645_143_1057.jpg,85.69150439238638,24.472901467028787,32645,366080,2705920,368640,2708480,23,0.6668,0.1614,0.093,0.0069,1.0,0.3729,0.041,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:25+00:00
32643_311_354,urban_areas,2025,india_tiles/tiles/urban_areas/32643_311_354_2025.tif,india_tiles/thumbs/32643_311_354.jpg,77.70311592866439,8.19138537793451,32643,796160,906240,798720,908800,23,0.2323,0.1545,0.4351,0,1.0,0.3143,0.0762,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:25+00:00
32642_267_964,city_structures,2025,india_tiles/tiles/city_structures/32642_267_964_2025.tif,india_tiles/thumbs/32642_267_964.jpg,70.79375675351334,22.325106675234753,32642,683520,2467840,686080,2470400,30,0.1031,0.6272,0.0201,0.004,1.0,0.271,-0.0064,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:25+00:00
32644_159_1074,agriculture,2025,india_tiles/tiles/agriculture/32644_159_1074_2025.tif,india_tiles/thumbs/32644_159_1074.jpg,80.08780099706819,24.87555277479531,32644,407040,2749440,409600,2752000,11,0.7643,0.0022,0.2108,0,1.0,0.3995,0.0413,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:26+00:00
32642_248_1133,open_land,2025,india_tiles/tiles/open_land/32642_248_1133_2025.tif,india_tiles/thumbs/32642_248_1133.jpg,70.36692296383258,26.238245508201498,32642,634880,2900480,637440,2903040,11,0.0032,0.0002,0.7327,0,1.0,0.1562,0.0779,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:26+00:00
32642_267_899,agriculture,2025,india_tiles/tiles/agriculture/32642_267_899_2025.tif,india_tiles/thumbs/32642_267_899.jpg,70.7871471953631,20.820051288154712,32642,683520,2301440,686080,2304000,12,0.7675,0.0005,0.0018,0,1.0,0.4717,-0.0149,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:26+00:00
32644_133_749,agriculture,2025,india_tiles/tiles/agriculture/32644_133_749_2025.tif,india_tiles/thumbs/32644_133_749.jpg,79.50460929658009,17.340592581445925,32644,340480,1917440,343040,1920000,12,0.7236,0.0179,0.1946,0.0091,1.0,0.455,-0.1,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:26+00:00
32643_212_1276,agriculture,2025,india_tiles/tiles/agriculture/32643_212_1276_2025.tif,india_tiles/thumbs/32643_212_1276.jpg,75.44563019474803,29.54459859676753,32643,542720,3266560,545280,3269120,12,0.9403,0.0311,0.0105,0,1.0,0.4612,-0.2018,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:26+00:00
32644_92_750,city_structures,2025,india_tiles/tiles/city_structures/32644_92_750_2025.tif,india_tiles/thumbs/32644_92_750.jpg,78.52536552131637,17.365291632637188,32644,235520,1920000,238080,1922560,30,0.0051,0.9042,0.0142,0.0441,1.0,0.1734,0.002,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:26+00:00
32643_107_877,urban_areas,2025,india_tiles/tiles/urban_areas/32643_107_877_2025.tif,india_tiles/thumbs/32643_107_877.jpg,72.85097678209152,20.305843720316208,32643,273920,2245120,276480,2247680,23,0.327,0.2522,0.0336,0,1.0,0.3338,0.0196,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:26+00:00
32644_108_1379,open_land,2025,india_tiles/tiles/open_land/32644_108_1379_2025.tif,india_tiles/thumbs/32644_108_1379.jpg,78.64430093906427,31.90054499089334,32644,276480,3530240,279040,3532800,11,0,0,0.9525,0,1.0,0.1083,0.0723,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:26+00:00
32643_265_984,agriculture,2025,india_tiles/tiles/agriculture/32643_265_984_2025.tif,india_tiles/thumbs/32643_265_984.jpg,76.76259935553058,22.783649399339257,32643,678400,2519040,680960,2521600,11,0.7476,0.0289,0.1338,0,1.0,0.4055,-0.0449,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:26+00:00
32642_294_1132,agriculture,2025,india_tiles/tiles/agriculture/32642_294_1132_2025.tif,india_tiles/thumbs/32642_294_1132.jpg,71.53969735885369,26.179240818863715,32642,752640,2897920,755200,2900480,11,0.7144,0,0.1627,0,1.0,0.1699,0.0985,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:26+00:00
32643_160_863,agriculture,2025,india_tiles/tiles/agriculture/32643_160_863_2025.tif,india_tiles/thumbs/32643_160_863.jpg,74.15743188720425,19.98272467596646,32643,409600,2209280,412160,2211840,12,0.7428,0.0126,0.0094,0.0483,1.0,0.4559,-0.123,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:27+00:00
32643_229_795,agriculture,2025,india_tiles/tiles/agriculture/32643_229_795_2025.tif,india_tiles/thumbs/32643_229_795.jpg,75.82555399171743,18.42032783690993,32643,586240,2035200,588800,2037760,11,0.8205,0,0.1603,0.0018,1.0,0.3356,-0.0023,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:27+00:00
32644_186_716,agriculture,2025,india_tiles/tiles/agriculture/32644_186_716_2025.tif,india_tiles/thumbs/32644_186_716.jpg,80.79628645676102,16.600201737959065,32644,476160,1832960,478720,1835520,12,0.8578,0.0251,0.0237,0.0256,1.0,0.4098,-0.0529,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:28+00:00
32643_78_1013,agriculture,2025,india_tiles/tiles/agriculture/32643_78_1013_2025.tif,india_tiles/thumbs/32643_78_1013.jpg,72.07162771822587,23.443314410777244,32643,199680,2593280,202240,2595840,11,0.9522,0.0074,0.0018,0,1.0,0.4251,-0.0386,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:28+00:00
32643_321_378,agriculture,2025,india_tiles/tiles/agriculture/32643_321_378_2025.tif,india_tiles/thumbs/32643_321_378.jpg,77.9248194381025,8.759909700515498,32643,821760,967680,824320,970240,12,0.9014,0.0221,0.0257,0.0002,1.0,0.3409,-0.0201,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:28+00:00
32643_281_1461,open_land,2025,india_tiles/tiles/open_land/32643_281_1461_2025.tif,india_tiles/thumbs/32643_281_1461.jpg,77.37437706120203,33.78438962874477,32643,719360,3740160,721920,3742720,11,0,0,0.9539,0.0213,1.0,0.0041,-0.2478,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:28+00:00
32643_282_1242,city_structures,2025,india_tiles/tiles/city_structures/32643_282_1242_2025.tif,india_tiles/thumbs/32643_282_1242.jpg,77.28546616251172,28.735630502666933,32643,721920,3179520,724480,3182080,30,0.0131,0.8814,0.0294,0.0006,1.0,0.1621,0.0316,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:29+00:00
32644_88_1435,open_land,2025,india_tiles/tiles/open_land/32644_88_1435_2025.tif,india_tiles/thumbs/32644_88_1435.jpg,78.07376174056068,33.177832677898984,32644,225280,3673600,227840,3676160,11,0,0,0.8676,0,1.0,0.079,0.0762,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:29+00:00
32644_187_1120,city_structures,2025,india_tiles/tiles/city_structures/32644_187_1120_2025.tif,india_tiles/thumbs/32644_187_1120.jpg,80.78806270578377,25.926491533679858,32644,478720,2867200,481280,2869760,30,0.205,0.4734,0.1267,0.0061,1.0,0.3419,-0.0256,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:29+00:00
32644_82_1295,urban_areas,2021,india_tiles/tiles/urban_areas/32644_82_1295_2021.tif,,78.00633542350944,29.93718670063724,32644,209920,3315200,212480,3317760,21,0.4199,0.1087,0.1966,0,1.0,0.3969,-0.0488,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:30+00:00
32644_236_932,urban_areas,2025,india_tiles/tiles/urban_areas/32644_236_932_2025.tif,india_tiles/thumbs/32644_236_932.jpg,82.02471281983287,21.584308069352343,32644,604160,2385920,606720,2388480,21,0.6745,0.1505,0.0752,0.0074,1.0,0.2498,0.0673,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:30+00:00
32643_193_1313,agriculture,2021,india_tiles/tiles/agriculture/32643_193_1313_2021.tif,,74.96427184399184,30.398800713250914,32643,494080,3361280,496640,3363840,11,0.9631,0.0279,0.0006,0,1.0,0.5287,-0.2169,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:30+00:00
32643_259_492,open_land,2025,india_tiles/tiles/open_land/32643_259_492_2025.tif,india_tiles/thumbs/32643_259_492.jpg,76.50244726465414,11.404205460411644,32643,663040,1259520,665600,1262080,11,0,0,0.7256,0,1.0,0.6192,-0.0606,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:30+00:00
32643_209_850,agriculture,2021,india_tiles/tiles/agriculture/32643_209_850_2021.tif,,75.3579200416574,19.692960974236318,32643,535040,2176000,537600,2178560,11,0.7766,0.0185,0.1961,0,1.0,0.3003,0.0053,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:30+00:00
32643_240_1273,urban_areas,2025,india_tiles/tiles/urban_areas/32643_240_1273_2025.tif,india_tiles/thumbs/32643_240_1273.jpg,76.1859509177506,29.47638151808244,32643,614400,3258880,616960,3261440,23,0.7221,0.1661,0.0593,0.0019,1.0,0.3724,-0.0556,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:31+00:00
32643_199_715,agriculture,2025,india_tiles/tiles/agriculture/32643_199_715_2025.tif,india_tiles/thumbs/32643_199_715.jpg,75.09291692643937,16.567321109588317,32643,509440,1830400,512000,1832960,12,0.775,0.008,0.0712,0.0011,1.0,0.4956,-0.129,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:31+00:00
32643_251_1350,urban_areas,2021,india_tiles/tiles/urban_areas/32643_251_1350_2021.tif,,76.50125209679294,31.230084162568243,32643,642560,3456000,645120,3458560,23,0.2173,0.2069,0.0185,0.0272,1.0,0.4759,-0.1078,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:31+00:00
32643_262_1505,open_land,2025,india_tiles/tiles/open_land/32643_262_1505_2025.tif,india_tiles/thumbs/32643_262_1505.jpg,76.88331768359572,34.81057047119846,32643,670720,3852800,673280,3855360,11,0,0,0.9954,0.0022,1.0,0.079,0.0085,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:31+00:00
32644_181_689,agriculture,2025,india_tiles/tiles/agriculture/32644_181_689_2025.tif,india_tiles/thumbs/32644_181_689.jpg,80.66805428420967,15.975831578774011,32644,463360,1763840,465920,1766400,11,0.834,0.0308,0.002,0.0002,1.0,0.5095,-0.0952,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:31+00:00
32644_218_927,agriculture,2025,india_tiles/tiles/agriculture/32644_218_927_2025.tif,india_tiles/thumbs/32644_218_927.jpg,81.57431763183413,21.45959775486132,32644,558080,2373120,560640,2375680,12,0.8011,0.0116,0.1385,0.0068,1.0,0.4148,-0.0345,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:32+00:00
32643_79_941,city_structures,2025,india_tiles/tiles/city_structures/32643_79_941_2025.tif,india_tiles/thumbs/32643_79_941.jpg,72.13553420912876,21.767290578168886,32643,202240,2408960,204800,2411520,30,0.0317,0.8447,0.0184,0.0053,1.0,0.2131,0.0121,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:32+00:00
32644_86_755,city_structures,2025,india_tiles/tiles/city_structures/32644_86_755_2025.tif,india_tiles/thumbs/32644_86_755.jpg,78.3813870867741,17.480570702587794,32644,220160,1932800,222720,1935360,30,0.0292,0.6209,0.1369,0,1.0,0.269,0.018,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:32+00:00
32643_316_475,open_land,2025,india_tiles/tiles/open_land/32643_316_475_2025.tif,india_tiles/thumbs/32643_316_475.jpg,77.84015902698982,11.004978541233063,32643,808960,1216000,811520,1218560,12,0.0971,0.0278,0.8388,0,1.0,0.3762,0.0418,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:32+00:00
32643_272_855,urban_areas,2025,india_tiles/tiles/urban_areas/32643_272_855_2025.tif,india_tiles/thumbs/32643_272_855.jpg,76.88919162238003,19.79228585499934,32643,696320,2188800,698880,2191360,23,0.7997,0.1033,0.0716,0,1.0,0.3394,-0.0277,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:32+00:00
32643_183_1294,city_structures,2025,india_tiles/tiles/city_structures/32643_183_1294_2025.tif,india_tiles/thumbs/32643_183_1294.jpg,74.69285041819016,29.96281054208272,32643,468480,3312640,471040,3315200,30,0.4331,0.4028,0.0395,0,1.0,0.3085,-0.0071,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:33+00:00
32643_191_1071,open_land,2025,india_tiles/tiles/open_land/32643_191_1071_2025.tif,india_tiles/thumbs/32643_191_1071.jpg,74.89120064413669,24.808409850744923,32643,488960,2741760,491520,2744320,11,0,0,0.7462,0,1.0,0.3459,0.145,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:33+00:00
32643_264_828,agriculture,2025,india_tiles/tiles/agriculture/32643_264_828_2025.tif,india_tiles/thumbs/32643_264_828.jpg,76.67374101884008,19.163621459900295,32643,675840,2119680,678400,2122240,12,0.9203,0,0.0174,0,1.0,0.4304,-0.0621,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:33+00:00
32644_261_1041,city_structures,2025,india_tiles/tiles/city_structures/32644_261_1041_2025.tif,india_tiles/thumbs/32644_261_1041.jpg,82.67309361818893,24.09585993848965,32644,668160,2664960,670720,2667520,30,0.0735,0.5324,0.104,0.0007,1.0,0.2945,0.0089,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:33+00:00
32644_87_849,agriculture,2025,india_tiles/tiles/agriculture/32644_87_849_2025.tif,india_tiles/thumbs/32644_87_849.jpg,78.36944768865742,19.651582544839847,32644,222720,2173440,225280,2176000,11,0.7953,0.0082,0.0213,0,1.0,0.4495,-0.0076,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:33+00:00
32644_134_755,agriculture,2025,india_tiles/tiles/agriculture/32644_134_755_2025.tif,india_tiles/thumbs/32644_134_755.jpg,79.53424208826475,17.48880598605178,32644,343040,1932800,345600,1935360,12,0.8835,0.01,0.0412,0.008,1.0,0.4905,-0.1383,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:34+00:00
32644_93_1180,agriculture,2025,india_tiles/tiles/agriculture/32644_93_1180_2025.tif,india_tiles/thumbs/32644_93_1180.jpg,78.37359931804367,27.293846335895804,32644,238080,3020800,240640,3023360,11,0.8875,0.0459,0.0409,0.0019,1.0,0.4554,-0.0913,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:34+00:00
32643_290_477,urban_areas,2025,india_tiles/tiles/urban_areas/32643_290_477_2025.tif,india_tiles/thumbs/32643_290_477.jpg,77.23243139794945,11.053852199797793,32643,742400,1221120,744960,1223680,21,0.5409,0.104,0.2575,0,1.0,0.3019,0.0896,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:34+00:00
32644_101_1489,open_land,2025,india_tiles/tiles/open_land/32644_101_1489_2025.tif,india_tiles/thumbs/32644_101_1489.jpg,78.37641233628592,34.43607512260781,32644,258560,3811840,261120,3814400,11,0,0,0.9968,0.0012,1.0,0.0502,0.0972,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:34+00:00
32643_250_1481,open_land,2025,india_tiles/tiles/open_land/32643_250_1481_2025.tif,india_tiles/thumbs/32643_250_1481.jpg,76.5282415144939,34.27080211157428,32643,640000,3791360,642560,3793920,11,0,0,0.991,0.0006,1.0,0.0159,-0.2929,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:34+00:00
32643_281_1244,city_structures,2025,india_tiles/tiles/city_structures/32643_281_1244_2025.tif,india_tiles/thumbs/32643_281_1244.jpg,77.25480577443587,28.786652305500258,32643,719360,3184640,721920,3187200,30,0.2309,0.511,0.1645,0,1.0,0.3242,-0.016,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:34+00:00
32644_70_500,urban_areas,2021,india_tiles/tiles/urban_areas/32644_70_500_2021.tif,,78.07722425496975,11.575367979948178,32644,179200,1280000,181760,1282560,21,0.2622,0.105,0.0774,0.0095,1.0,0.4772,-0.0594,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:34+00:00
32643_261_1312,city_structures,2025,india_tiles/tiles/city_structures/32643_261_1312_2025.tif,india_tiles/thumbs/32643_261_1312.jpg,76.76950703466437,30.356024225343557,32643,668160,3358720,670720,3361280,30,0.2283,0.5872,0.0264,0.0103,1.0,0.3107,-0.032,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:34+00:00
32643_252_1476,open_land,2025,india_tiles/tiles/open_land/32643_252_1476_2025.tif,india_tiles/thumbs/32643_252_1476.jpg,76.5891286066398,34.14040985067777,32643,645120,3778560,647680,3781120,11,0,0,0.9583,0.0203,1.0,0.0186,-0.2952,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:35+00:00
32643_141_1044,open_land,2025,india_tiles/tiles/open_land/32643_141_1044_2025.tif,india_tiles/thumbs/32643_141_1044.jpg,73.64553239062981,24.179610249687897,32643,360960,2672640,363520,2675200,12,0.0162,0,0.9187,0,1.0,0.3397,0.1273,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:35+00:00
32643_223_1058,agriculture,2025,india_tiles/tiles/agriculture/32643_223_1058_2025.tif,india_tiles/thumbs/32643_223_1058.jpg,75.70663103608904,24.498052749655862,32643,570880,2708480,573440,2711040,12,0.703,0.0359,0.0958,0.0159,1.0,0.428,-0.1161,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:35+00:00
32644_230_745,urban_areas,2021,india_tiles/tiles/urban_areas/32644_230_745_2021.tif,,81.85625911691209,17.26650303017167,32644,588800,1907200,591360,1909760,23,0.4366,0.1662,0.0595,0.0327,1.0,0.4608,-0.0707,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:36+00:00
32642_238_969,city_structures,2025,india_tiles/tiles/city_structures/32642_238_969_2025.tif,india_tiles/thumbs/32642_238_969.jpg,70.06322128234271,22.433437286963223,32642,609280,2480640,611840,2483200,30,0.4135,0.3867,0.0232,0.0193,1.0,0.2864,-0.0187,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:36+00:00
32643_226_1485,open_land,2025,india_tiles/tiles/open_land/32643_226_1485_2025.tif,india_tiles/thumbs/32643_226_1485.jpg,75.87953366974016,34.37517077936962,32643,578560,3801600,581120,3804160,11,0,0,0.8223,0,1.0,0.0557,-0.2736,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:36+00:00
